SAME_SEX_COUPLE	US_RAISED	ZPRURAL_CAT	CORESIDENT	GLBSTATUS	MARRIED	MET_THROUGH_AS_COWORKERS	MET_THROUGH_AS_NEIGHBORS	MET_THROUGH_FAMILY	MET_THROUGH_FRIENDS	PPHHHEAD	Q24_MET_ONLINE	Q31_1	Q31_2	Q31_3	Q31_4	Q31_5	Q31_6	Q31_7	Q31_8	Q32_INTERNET	PPMSACAT	PPNET	PARTNER_YRSED	Q9	RELATIONSHIP_QUALITY	RESPONDENT_MOM_YRSED	RESPONDENT_YRSED	ZPFORBORN_CAT	ZPNHBLACK_CAT	ZPNHWHITE_CAT	AGE_DIFFERENCE	CHILDREN_IN_HH	DISTANCEMOVED_10MI	GENDER_ATTRACTION	HHINC	HOW_LONG_AGO_FIRST_COHAB	HOW_LONG_AGO_FIRST_MET	HOW_LONG_AGO_FIRST_ROMANTIC	HOW_LONG_RELATIONSHIP	PARTNER_MOM_YRSED	PARTNER_YRSED	PPAGECAT	PPHOUSE	PPHOUSEHOLDSIZE	Q21A	Q21B	Q21C
0	1	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	20	53	5	17	16	1	2	1	1	0	2200	1	80000	29	30	29	29	17	20	4	1	4	22	23	23
0	1	0	1	0	1	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	14	71	5	7.5	12	0	0	3	3	0	0	1	45000	46	51	50	50	7.5	14	6	1	2	17	18	22
0	1	1	1	0	1	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	12	66	5	7.5	11	0	0	3	1	0	0	1	45000	46	47	47	47	12	12	6	1	2	20	20	21
1	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	17	38	5	16	17	3	2	0	9	0	2750	5	80000	4	6	6	6	16	17	4	3	2	41	41	43
0	1	0	1	0	1	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	1	14	43	5	14	12	2	3	1	4	0	0	1	137250	5	5	5	5	12	14	4	1	3	42	42	42
0	1	0	1	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	1	14	35	5	14	17	2	0	1	2	2	10	1	80000	14	16	16	16	12	14	3	1	4	21	21	23
1	1	0	1	1	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	1	16	47	5	16	16	1	1	3	6	0	0	4	112250	14	15	14	14	16	16	4	1	2	38	39	39
0	1	0	1	0	1	0	0	1	1	1	0	0	0	0	0	0	1	0	1	0	1	1	12	36	5	12	12	3	0	0	4	1	0	1	55000	14	15	15	15	12	12	3	1	3	25	25	26
0	0	0	1	0	1	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	1	1	14	39	4	12	12	3	2	0	3	1	6740	1	67250	8	8	8	8	12	14	3	1	4	34	34	34
0	1	0	1	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	13	24	5	10	16	1	2	2	2	0	10	1	22250	2	3	2	4	9	13	2	2	4	23	24	24
1	1	1	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	1	13	52	4	13	16	0	0	3	1	0	170	5	55000	15	17	17	17	12	13	4	1	2	34	34	36
0	1	-6	1	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	1	12	39	5	16	13	-6	-6	-6	1	0	-6	1	67250	21	23	22	22	12	12	3	1	5	17	18	19
1	1	0	1	1	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	1	20	62	5	17	20	3	2	0	1	0	20	2	200000	34	40	36	36	12	20	5	1	3	23	27	29
1	1	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	1	17	42	4	12	16	3	2	1	3	0	30	5	112250	13	15	15	15	7.5	17	4	3	2	30	30	32
0	1	0	1	1	0	1	1	0	0	1	0	1	0	0	0	0	0	0	0	0	1	1	16	38	5	12	14	3	1	0	15	0	540	2	22250	2	7	3	4	12	16	1	3	2	16	20	21
0	1	0	1	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	17	52	5	17	17	2	2	2	2	1	140	1	137250	28	29	28	28	12	17	4	1	3	25	26	26
0	1	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	1	16	25	3	12	16	3	2	2	4	0	90	1	32250	2	4	3	4	16	16	2	3	2	25	26	27
0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	17	28	5	17	17	3	2	1	2	0	10	1	45000	-6	3	3	2.5	17	17	2	1	1	27	27	-6
1	1	0	0	1	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	1	1	1	20	36	3	13	17	1	3	0	3	0	10	5	92250	-6	6	6	6	13	20	3	1	1	33	33	-6
0	1	-6	1	1	1	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	1	12	61	5	7.5	12	-6	-6	-6	1	0	0	1	17250	36	37	37	37	5.5	12	5	1	2	25	25	26
1	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	1	20	64	4	7.5	17	3	2	2	6	0	910	5	67250	-6	37	37	37	-6	20	6	3	1	33	33	-6
1	1	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	16	44	5	16	16	1	0	3	3	0	20	4	200000	1	3	2	4	12	16	3	1	2	38	39	40
0	1	1	1	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	12	31	5	12	13	2	3	1	2	2	0	1	32250	12	15	15	15	12	12	2	1	6	14	14	17
0	1	0	1	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	1	17	34	5	10	16	3	2	0	6	2	1630	1	112250	7	7	7	7	16	17	3	1	3	33	33	33
0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	12	50	5	2.5	9	0	1	3	8	0	0	1	45000	16	16	16	16	12	12	5	1	2	42	42	42
0	1	0	1	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	12	36	5	13	12	2	0	0	1	5	10	1	32250	7	8	8	8	12	12	3	1	8	27	27	28
1	1	0	1	1	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	1	1	17	56	5	12	20	3	2	0	6	0	280	5	137250	37	37	37	37	12	17	5	3	2	25	25	25
1	1	-6	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	1	1	1	20	36	5	12	16	-6	-6	-6	5	0	600	5	55000	-6	2	2	1.5	16	20	3	1	3	39	39	-6
0	1	0	1	0	1	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	12	76	5	7.5	7.5	0	0	3	2	0	0	1	27250	50	62	57	57	7.5	12	6	1	2	12	17	24
0	1	0	1	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	1	16	37	5	13	16	2	1	2	1	2	0	1	67250	7	7	7	7	13	16	3	1	4	31	31	31
1	1	0	0	1	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	1	1	1	13	43	5	16	16	1	2	2	9	0	1160	4	55000	-6	1	1	.75	16	13	4	1	2	51	51	-6
0	1	1	1	0	1	-6	-6	-6	-6	1	-6	0	0	1	0	0	0	0	0	0	0	1	7.5	29	5	12	7.5	2	0	1	1	0	-6	1	80000	10	12	10	10	7.5	7.5	2	1	9	18	20	20
0	1	0	1	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	1	14	38	5	12	12	0	2	3	5	2	30	1	67250	19	21	21	21	12	14	3	1	4	22	22	24
1	1	0	1	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	1	1	13	47	5	7.5	14	2	2	1	6	0	0	5	55000	7	9	1	4	13	13	4	1	2	44	52	46
0	1	0	1	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	1	0	16	38	3	16	17	2	2	2	1	1	730	2	37250	17	18	17	17	16	16	3	3	3	21	22	22
0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	13	43	5	14	20	3	1	0	16	1	2270	1	92250	13	13	13	13	5.5	13	5	1	3	46	46	46
1	1	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	1	12	44	5	7.5	13	1	3	0	25	0	330	5	45000	15	15	15	15	12	12	6	1	2	54	54	54
0	1	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	12	44	5	12	11	2	0	3	27	3	10	1	200000	39	40	39	39	12	12	6	1	6	31	32	32
0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	17	28	4	14	16	3	0	2	5	0	10	1	80000	1	2	2	2.5	16	17	1	1	4	21	21	22
0	1	0	1	0	1	0	0	0	1	1	0	0	0	1	0	0	0	1	0	0	1	1	17	25	5	16	16	2	3	1	0	0	1760	2	45000	2	6	4	4	13	17	2	2	2	19	21	23
0	1	0	1	0	1	0	0	0	1	1	1	0	1	0	0	0	0	0	0	0	1	1	16	28	5	12	17	3	1	2	2	0	0	1	80000	2	7	7	7	12	16	2	1	2	19	19	24
0	1	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	1	1	16	40	4	14	16	3	1	0	4	1	0	2	45000	-6	1	1	.75	12	16	3	2	2	35	35	-6
1	1	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	1	7.5	66	4	12	16	2	3	0	11	0	0	5	45000	28	29	29	29	7.5	7.5	5	1	2	26	26	27
0	1	0	1	1	1	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	1	1	16	55	5	12	16	2	0	2	4	1	10	3	67250	27	32	32	32	12	16	4	1	4	19	19	24
0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	1	1	1	16	37	4	17	17	3	2	0	3	0	3450	1	13750	-6	0	0	.15000000596	16	16	2	3	1	34	34	-6
0	1	0	1	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	1	16	31	5	16	16	2	2	1	0	0	420	1	200000	5	6	6	6	12	16	2	1	2	25	25	26
0	1	0	1	0	1	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	1	0	12	73	5	7.5	16	3	3	0	4	0	20	1	112250	52	60	54	54	10	12	7	3	2	17	23	25
0	1	0	1	1	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	16	41	5	20	17	3	1	1	12	0	2330	3	55000	7	10	10	10	13	16	2	1	2	19	19	22
0	1	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	1	0	12	32	5	16	16	1	0	2	13	0	40	1	45000	1	2	2	2.5	12	12	4	1	1	43	43	44
0	1	0	1	0	1	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	1	0	12	76	5	7.5	16	1	1	3	1	0	0	1	55000	51	52	52	52	12	12	7	1	3	25	25	26
0	1	1	0	0	0	1	0	0	1	1	0	0	0	0	0	0	1	0	0	0	1	1	16	52	4	11	12	0	0	3	1	0	0	1	45000	-6	3	3	2.5	12	16	4	2	1	50	50	-6
0	1	1	1	0	1	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	12	60	5	13	13	0	0	2	26	0	440	1	67250	12	15	13	13	12	12	2	1	2	19	21	22
1	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	20	48	5	13	13	2	2	2	6	0	100	3	8750	-6	3	0	.75	12	20	4	3	1	51	54	-6
0	1	0	1	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	13	65	5	20	20	0	0	3	7	0	110	1	92250	11	24	17	17	12	13	6	2	2	48	55	61
0	1	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	1	12	42	3	12	12	0	2	2	3	1	10	1	17250	-6	11	11	11	12	12	4	1	4	34	34	-6
0	1	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	12	69	5	12	12	0	0	3	1	0	0	1	32250	50	52	52	52	12	12	6	1	2	16	16	18
0	1	0	1	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	1	16	38	5	16	16	3	3	0	1	3	10	1	55000	16	23	18	18	16	16	3	1	4	16	21	23
0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	12	46	3	12	9	1	2	1	20	0	0	1	6250	-6	2	2	1.5	7.5	12	6	3	1	64	64	-6
0	1	0	1	0	1	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	1	1	13	64	4	7.5	7.5	0	2	3	4	0	0	1	27250	35	36	36	36	7.5	13	6	2	3	32	32	33
1	1	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	1	20	38	4	12	12	3	3	0	0	0	2400	5	112250	2	4	4	4	12	20	3	3	2	34	34	36
0	1	0	1	0	1	0	0	1	1	1	0	0	1	0	0	0	0	0	0	0	1	1	17	32	5	17	16	0	2	2	3	0	70	1	67250	5	12	8	8	16	17	2	1	2	17	21	24
1	1	1	1	1	0	1	0	0	1	1	0	1	0	0	0	0	0	0	0	0	1	1	13	48	5	12	13	1	1	3	12	0	670	5	112250	24	26	24	24	13	13	5	1	2	34	36	36
0	1	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	13	63	5	12	13	1	1	2	4	0	0	1	17250	44	46	46	46	12	13	6	1	2	21	21	23
1	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	16	53	3	12	16	2	2	1	8	0	200	4	32250	-6	8	8	8	13	16	5	1	1	53	53	-6
0	1	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	14	26	5	12	12	1	2	2	2	0	10	1	37250	5	15	15	15	12	14	2	1	4	13	13	23
0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	17	30	4	16	16	2	2	2	8	0	30	1	67250	-6	6	6	6	17	17	3	1	1	32	32	-6
0	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	12	34	4	10	13	1	2	1	28	0	0	1	45000	4	8	7	7	12	12	5	1	2	54	55	58
0	0	0	1	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	1	14	53	5	10	13	3	0	0	4	0	0	1	200000	33	37	37	37	12	14	5	1	6	20	20	24
0	1	0	1	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	12	52	5	7.5	14	0	2	2	18	0	0	1	27250	21	31	31	31	10	12	6	1	2	39	39	49
0	1	0	1	1	1	0	1	0	1	1	0	0	1	0	0	0	0	0	0	0	1	1	17	54	3	11	17	3	1	1	1	1	50	3	112250	35	41	40	40	17	17	4	1	4	12	13	18
0	1	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	1	12	54	5	12	13	1	2	2	1	0	230	1	92250	32	35	35	35	16	12	5	1	2	20	20	23
0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	13	45	5	12	13	3	1	1	1	0	960	1	27250	-6	23	23	23	13	13	3	3	1	21	21	-6
0	1	0	1	1	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	1	13	67	5	12	13	1	0	2	1	0	20	4	55000	41	48	41	41	7.5	13	6	1	2	18	25	25
0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	1	1	12	39	4	12	13	2	3	0	10	0	0	1	8750	-6	10	10	10	12	12	4	2	10	39	39	-6
0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	16	26	5	12	16	2	0	2	0	0	0	1	137250	-6	5	3	4	16	16	2	1	4	21	23	-6
0	1	0	1	0	1	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	1	17	47	4	16	12	2	0	3	7	2	10	1	67250	17	20	18	18	12	17	3	1	4	20	22	23
0	1	-6	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	13	60	5	12	14	-6	-6	-6	2	0	1630	2	55000	40	40	40	40	12	13	5	1	2	22	22	22
0	1	1	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	14	27	5	17	17	0	3	1	0	0	90	1	55000	6	9	9	9	12	14	2	1	2	18	18	21
0	1	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	1	1	12	30	5	13	13	3	3	0	5	1	30	1	67250	1	3	3	2.5	0	12	3	3	1	32	32	34
0	1	1	1	0	1	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	12	64	5	7.5	12	0	0	3	4	0	100	1	37250	14	14	14	14	12	12	6	1	2	54	54	54
0	1	0	1	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	1	16	44	4	12	14	2	2	1	2	3	0	1	32250	14	14	14	14	12	16	3	4	5	28	28	28
0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	16	26	4	12	13	3	3	0	2	0	0	1	67250	-6	0	0	.05000000075	12	16	2	2	3	28	28	-6
0	1	1	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	13	56	4	14	14	0	0	2	3	0	10	1	17250	39	39	39	39	12	13	5	1	2	20	20	20
0	1	0	1	0	1	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	12	77	5	9	12	2	0	3	1	0	0	1	67250	52	55	54	54	12	12	7	1	3	23	24	26
0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	13	20	5	12	14	1	0	3	2	0	0	1	67250	-6	3	2	1.5	13	13	1	1	3	19	20	-6
0	1	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	1	13	51	5	7.5	13	3	2	0	6	0	10	1	37250	-6	1	1	.75	12	13	5	2	2	56	56	-6
0	1	0	1	0	1	1	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	1	12	45	5	12	17	0	3	0	4	2	0	1	80000	3	14	14	14	12	12	4	1	4	35	35	46
0	1	0	1	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	16	55	5	12	16	1	2	2	1	0	230	1	55000	29	29	29	29	12	16	5	1	2	27	27	27
0	1	0	1	0	1	0	0	1	1	1	0	0	1	0	0	0	0	0	0	0	1	1	20	50	4	16	20	2	2	1	0	2	590	1	112250	27	31	31	31	16	20	4	3	4	19	19	23
1	1	0	1	1	1	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	1	1	16	61	4	12	16	3	2	1	6	0	330	5	45000	13	13	13	13	12	16	5	3	2	42	42	42
0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	12	78	5	13	13	1	2	2	7	0	1090	1	80000	-6	0	0	.15000000596	-6	12	7	1	2	85	85	-6
0	1	0	1	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	1	16	40	5	7.5	16	2	2	1	3	3	980	1	112250	14	26	15	15	2.5	16	3	1	5	17	28	29
0	1	1	1	0	1	0	0	1	1	1	1	0	0	0	0	0	0	0	0	1	0	1	20	33	5	13	16	2	0	1	4	0	200	1	67250	16	17	17	17	16	20	3	2	2	20	20	21
0	1	1	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	16	24	4	17	16	0	2	2	0	0	0	1	112250	1	13	8	8	11	16	1	1	4	11	16	23
0	1	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	1	12	61	5	12	9	3	0	1	7	0	890	1	27250	21	21	21	21	12	12	4	4	2	33	33	33
0	1	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	13	70	4	7.5	14	2	2	2	10	0	90	1	55000	36	37	36	36	14	13	5	2	2	23	24	24
0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	16	23	5	12	13	1	2	2	1	1	0	1	55000	-6	1	0	.44999998808	17	16	1	1	5	21	22	-6
0	1	0	1	1	1	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	1	1	14	43	5	12	13	0	0	3	6	0	0	3	80000	24	29	27	27	12	14	4	1	4	20	22	25
0	1	1	1	0	1	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	1	1	14	36	5	13	12	0	0	3	6	2	0	1	67250	13	24	15	15	12	14	3	1	4	18	27	29
1	1	0	1	1	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	1	1	13	52	4	5.5	20	3	2	0	4	0	1080	4	137250	26	26	26	26	12	13	5	1	2	30	30	30
0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	1	13	20	5	16	13	2	2	1	0	1	0	1	112250	-6	2	2	1.5	13	13	1	1	4	18	18	-6
1	1	0	1	1	0	0	1	0	1	1	0	0	0	1	0	0	0	0	0	0	1	1	16	57	5	12	13	3	2	1	1	0	70	5	80000	35	37	37	37	12	16	5	1	2	19	19	21
0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	13	22	4	14	13	0	1	3	5	0	0	1	45000	-6	0	0	.15000000596	12	13	2	1	3	27	27	-6
0	1	0	1	0	1	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	16	64	5	7.5	16	1	1	3	2	1	0	1	92250	41	46	43	43	7.5	16	5	1	4	16	19	21
1	1	0	1	1	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	1	13	33	5	13	16	3	2	2	0	0	1750	5	162250	7	9	9	9	12	13	2	2	2	24	24	26
0	1	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	14	55	4	9	12	0	1	3	3	0	20	1	55000	35	37	36	36	7.5	14	4	1	2	15	16	17
1	1	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	1	17	64	4	16	20	3	2	0	8	0	2390	5	67250	23	24	9	9	12	17	5	3	1	32	47	33
0	1	0	1	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	1	16	40	5	12	13	0	3	0	1	2	90	1	67250	14	16	16	16	16	16	3	1	4	23	23	25
0	1	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	7.5	63	5	12	12	1	2	0	1	0	790	1	32250	-6	4	4	4	7.5	7.5	5	1	1	60	60	-6
0	1	0	1	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	1	1	13	48	4	10	13	2	2	1	2	0	1050	1	112250	28	29	29	29	10	13	4	1	4	21	21	22
0	1	0	1	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	1	13	39	5	12	14	3	1	2	1	0	0	1	92250	13	15	15	15	12	13	3	1	5	23	23	25
0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	12	44	4	16	16	1	1	1	20	0	1630	1	11250	12	14	14	14	12	12	5	1	1	50	50	52
0	1	0	1	0	1	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	12	69	4	12	12	2	0	2	5	1	0	1	27250	37	38	37	37	12	12	5	1	3	26	27	27
0	1	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	17	49	5	12	12	3	1	1	2	0	1430	1	137250	27	27	27	27	16	17	4	1	2	20	20	20
0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	1	10	28	3	10	12	1	0	2	4	1	0	1	8750	3	11	10	10	12	10	1	3	3	13	14	21
0	1	0	1	0	1	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	1	1	12	61	5	9	12	2	3	1	4	0	320	1	67250	39	39	39	39	11	12	5	4	1	18	18	18
0	1	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	12	81	5	7.5	12	3	2	1	5	0	0	1	67250	57	59	59	59	7.5	12	7	1	2	17	17	19
0	1	0	1	0	1	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	1	1	12	54	5	10	13	2	0	3	2	2	10	1	92250	31	34	34	34	12	12	5	1	5	22	22	25
0	1	0	1	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	1	1	12	40	5	12	10	2	1	2	4	0	1000	1	67250	13	13	13	13	12	12	3	1	6	31	31	31
1	1	0	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	13	64	5	16	17	3	2	1	14	0	10	5	137250	15	15	15	15	13	13	4	1	1	35	35	35
0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	1	0	0	1	1	1	13	27	4	12	13	0	2	2	1	0	0	1	92250	-6	20	0	.15000000596	14	13	2	1	4	6	26	-6
0	1	1	1	0	1	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	12	49	4	12	16	0	0	3	3	1	340	1	80000	28	31	29	29	12	12	4	1	4	15	17	18
0	1	1	1	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	16	30	4	12	12	0	0	3	4	1	10	1	37250	8	9	9	9	12	16	2	1	3	25	25	26
1	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	1	12	35	5	13	12	3	2	0	17	0	2280	5	162250	11	12	12	12	12	12	4	1	2	40	40	41
0	1	0	1	0	1	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	1	1	16	32	5	13	16	1	0	2	3	3	120	1	55000	9	13	10	10	12	16	3	1	5	22	25	26
1	1	1	0	1	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	1	1	20	64	4	12	17	1	0	3	2	0	20	5	92250	-6	10	10	10	13	20	6	1	1	56	56	-6
0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	1	1	13	19	5	13	12	3	2	0	1	2	5580	1	45000	-6	3	2	1.5	13	13	1	1	6	17	18	-6
0	1	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	13	29	5	12	13	1	1	2	2	2	0	1	55000	9	10	10	10	12	13	2	1	4	21	21	22
0	1	0	1	0	1	1	0	1	0	1	0	1	0	0	0	0	0	0	0	0	1	1	13	48	4	13	12	1	2	2	15	1	210	1	32250	27	31	29	29	13	13	5	1	3	32	34	36
0	1	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	1	17	47	5	12	13	1	1	3	7	0	10	1	200000	11	13	13	13	12	17	4	1	2	41	41	43
0	1	0	1	0	1	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	1	1	12	71	5	12	16	1	1	3	2	0	200	1	55000	52	55	54	54	14	12	6	2	2	18	19	21
0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	16	42	5	10	13	0	3	1	27	0	30	1	6250	-6	7	2	1.5	13	16	6	1	1	62	67	-6
0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	1	1	17	38	5	12	16	1	3	1	0	2	0	1	55000	-6	1	0	.44999998808	12	17	3	1	1	37	38	-6
1	1	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	16	48	5	13	13	2	2	2	2	0	2480	3	137250	6	8	8	8	13	16	4	1	4	42	42	44
0	1	1	1	0	1	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	14	32	5	12	12	0	0	3	5	2	120	1	45000	5	6	6	6	12	14	2	1	4	21	21	22
0	1	0	1	0	1	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	9	58	5	-6	9	0	2	2	12	0	760	1	11250	24	25	25	25	-6	9	6	1	2	45	45	46
