PPGENDER	PPAGE	PPINCIMP	HOW_LONG_AGO_FIRST_ROMANTIC	SAME_SEX_COUPLE	Q23	Q19	PPEDUC	Q18A_3	MET_THROUGH_FRIENDS	MET_THROUGH_FAMILY	MET_THROUGH_AS_NEIGHBORS	MET_THROUGH_AS_COWORKERS	Q24_CHURCH	Q24_SCHOOL	Q24_COLLEGE	Q31_1	Q31_2	Q31_3	Q31_4	Q31_5	Q31_6	Q31_7	Q31_8	Q31_9	Q31_OTHER_TEXT_ENTERED	SUCCESS
1	21	14	2	0	1	1	11	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	-1
1	41	9	20	0	3	1	6	nan	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	-1
1	44	9	0	0	1	2	9	1	0	1	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	-1
2	58	18	34	0	2	1	12	nan	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
1	55	4	6	0	2	2	10	1	nan	nan	nan	nan	nan	nan	nan	1	0	0	0	0	0	0	0	0	0	-1
2	43	18	25	0	3	1	12	nan	1	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1
2	78	7	55	0	2	1	9	nan	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1
2	24	12	0	0	3	2	9	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1
1	35	11	9	0	1	1	10	nan	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1
1	39	4	7	0	2	1	9	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	-1
1	42	11	24	0	1	1	9	nan	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1
1	44	11	11	0	1	1	11	nan	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
2	54	13	37	0	3	1	9	nan	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1
1	38	14	18	0	1	1	13	nan	1	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1
1	26	8	9	0	1	1	12	nan	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1
1	42	6	12	0	3	2	8	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	-1
2	55	12	31	0	3	1	9	nan	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
2	49	7	20	0	1	1	8	nan	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1
1	41	12	6	0	1	1	12	nan	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
1	57	5	4	0	3	1	7	nan	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1
2	41	14	2	0	2	1	10	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
2	77	14	59	0	3	1	9	nan	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1
1	38	14	11	0	3	1	12	nan	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
1	54	11	6	0	3	2	9	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
1	73	12	24	0	3	1	5	nan	nan	nan	nan	nan	nan	nan	nan	0	0	0	0	0	0	0	0	1	1	1
2	25	13	1	0	1	2	11	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
1	73	9	54	0	1	1	10	nan	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1
1	58	18	25	0	1	1	14	nan	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
1	48	15	10	0	2	1	10	nan	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1
2	51	5	21	0	1	1	9	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	-1
1	31	10	2	0	1	2	12	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	-1
1	62	13	39	0	1	1	12	nan	1	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1
1	37	15	20	0	1	1	10	nan	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1
1	66	12	44	0	1	1	9	nan	1	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1
2	64	11	48	0	2	1	9	nan	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1
1	61	13	39	0	1	1	10	nan	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1
1	20	7	0	0	1	2	9	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1
2	43	15	27	0	3	1	11	nan	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1
1	53	12	6	0	1	2	10	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	-1
1	85	6	4	0	3	2	9	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	-1
1	48	13	7	0	2	2	13	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	-1
1	54	17	36	0	2	1	13	nan	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1
2	28	12	6	0	3	1	13	nan	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1
1	58	13	40	0	3	1	10	nan	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1
2	44	15	9	0	1	1	10	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1
1	37	15	18	0	3	1	13	nan	1	0	1	0	0	0	1	0	1	0	0	0	0	0	0	1	1	1
2	57	7	39	0	3	1	9	nan	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1
1	41	16	19	0	1	1	12	nan	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	-1
2	30	11	12	0	3	1	12	nan	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1
2	21	16	0	0	2	2	10	1	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	-1
2	35	13	8	0	1	1	12	nan	1	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	1
1	46	15	25	0	1	1	4	nan	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
1	52	16	5	0	2	1	9	nan	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
1	55	16	19	0	1	1	13	nan	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1
1	71	11	52	0	1	1	8	nan	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1
2	29	11	10	0	3	1	10	nan	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1
2	58	16	42	0	3	1	13	nan	0	0	0	0	1	1	0	0	1	1	0	0	0	0	0	0	0	1
1	61	10	1	0	2	2	9	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	-1
2	85	9	25	0	1	1	9	nan	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
1	78	9	58	0	2	1	7	nan	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1
1	62	15	41	0	2	1	13	nan	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	1
1	49	13	0	0	-1	2	12	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
2	27	8	12	0	3	1	9	nan	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
2	30	3	1	0	2	1	9	nan	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1
1	47	11	13	0	1	1	12	nan	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
2	40	15	21	0	3	1	12	nan	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
2	24	17	6	0	3	1	9	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1
1	50	15	3	0	1	1	12	nan	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1
2	57	5	20	1	1	2	11	1	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1
2	53	11	18	0	1	1	10	nan	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1
2	66	4	12	0	3	2	14	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	-1
2	36	3	5	0	3	1	8	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1
2	53	13	27	0	3	1	13	nan	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
2	43	7	26	0	1	1	10	nan	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1
2	42	15	0	0	3	2	10	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	-1
2	47	16	7	0	3	2	12	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1
1	32	1	11	0	3	2	8	0	nan	nan	nan	nan	nan	nan	nan	0	1	0	0	0	0	0	0	0	0	1
1	66	11	3	0	1	1	10	1	nan	nan	nan	nan	nan	nan	nan	0	0	1	0	0	0	0	0	0	0	-1
1	50	14	23	0	1	1	9	nan	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
2	23	9	4	0	3	1	10	nan	0	1	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	1
2	61	12	45	0	1	1	9	nan	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	1
1	51	13	0	0	1	2	11	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
1	62	17	11	1	1	1	10	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1
2	54	19	33	0	3	1	12	nan	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1
2	34	13	18	0	3	1	9	nan	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1
1	31	11	0	0	3	1	12	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
1	73	15	17	0	2	1	10	nan	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1
1	22	10	0	0	2	2	10	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	-1
1	57	10	26	0	1	1	9	nan	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
1	72	10	16	0	1	1	8	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1
1	23	17	2	0	2	1	12	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	1
1	61	12	26	0	2	1	10	nan	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1
1	22	14	1	0	1	2	10	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	-1
1	45	13	25	0	-1	1	10	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1
2	39	12	21	0	3	1	9	nan	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1
2	28	9	2	0	3	1	13	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1
1	33	14	12	0	1	1	13	nan	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	1
1	66	11	11	0	1	1	12	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
2	53	13	28	0	1	1	12	nan	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1
2	41	8	13	0	3	2	11	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	-1
2	37	13	12	0	3	1	9	nan	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1
2	42	19	18	0	3	1	12	nan	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	1
2	35	15	11	0	3	1	12	nan	0	0	1	0	1	0	1	0	0	1	0	0	0	0	0	0	0	1
1	29	7	8	0	1	1	13	nan	1	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1
2	56	13	34	0	3	1	9	nan	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
2	44	12	6	0	3	1	9	nan	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1
1	26	10	nan	0	-1	-1	12	-1	nan	nan	nan	nan	nan	nan	nan	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1
1	39	16	23	0	1	1	9	nan	0	1	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	1
2	27	14	10	0	3	1	13	nan	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1
2	30	17	12	0	1	1	14	nan	1	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1
2	21	1	2	0	1	2	12	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
1	58	13	2	0	2	2	12	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	-1
2	71	8	51	0	3	1	14	nan	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1
1	20	9	0	0	3	2	10	1	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	-1
2	31	19	8	0	3	1	10	nan	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1
1	45	19	12	0	1	1	12	nan	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1
1	23	15	0	0	1	2	10	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	-1
2	40	15	10	0	1	1	13	nan	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1
2	43	18	10	0	3	1	13	nan	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1
2	37	12	18	0	3	1	12	nan	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1
2	54	12	0	0	1	2	12	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	-1
2	44	8	10	0	3	2	12	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1
1	63	13	36	0	3	1	10	nan	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1
2	33	11	1	0	1	1	13	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	-1
2	42	14	24	0	3	1	9	nan	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1
2	48	17	25	0	3	1	13	nan	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
2	50	7	30	0	3	1	9	nan	1	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1
1	29	13	9	0	1	1	12	nan	0	0	0	0	1	0	1	0	1	1	0	0	0	0	0	0	0	1
2	39	11	8	0	2	1	10	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1
2	49	7	3	0	3	1	8	nan	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1
1	38	8	9	0	1	1	14	nan	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
2	27	7	1	0	3	2	12	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	-1
2	24	7	2	0	1	1	8	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	-1
1	42	16	21	0	3	2	9	nan	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	-1
1	32	19	13	0	1	1	11	nan	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	1
2	68	9	11	0	3	2	9	1	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	-1
2	37	19	5	0	1	1	12	nan	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	-1
1	42	19	20	0	3	1	12	nan	1	1	1	0	0	1	1	0	1	0	0	0	0	0	0	0	0	1
1	51	13	35	0	1	1	9	nan	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1
1	33	11	8	0	2	1	11	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	-1
1	29	19	6	0	3	1	13	nan	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1
1	37	17	13	0	1	1	12	nan	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
1	25	14	5	0	1	1	12	nan	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1
