w234_combo_breakup	CASEID_NEW	PPGENDER	PPAGE	PPINCIMP	HOW_LONG_AGO_FIRST_ROMANTIC	SAME_SEX_COUPLE	Q23	Q19	PPEDUC	Q18A_1	Q18A_2	PPINCIMP	MET_THROUGH_FRIENDS	MET_THROUGH_FAMILY	MET_THROUGH_AS_NEIGHBORS	MET_THROUGH_AS_COWORKERS	Q24_CHURCH	Q24_SCHOOL	Q24_COLLEGE	Q31_1	Q31_2	Q31_3	Q31_4	Q31_5	Q31_6	Q31_7	Q31_8	Q31_9	Q31_OTHER_TEXT_ENTERED
0	1480621	2	62	15	43	0	2	1	12	 	 	15	1	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0
0	1482336	1	33	18	9	1	1	1	12	1	0	18	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
0	1484521	2	52	12	36	0	3	1	9	 	 	12	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1
0	1485791	1	79	9	 	0	1	1	10	 	 	9	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0	1488486	2	48	12	9	0	3	1	9	0	0	12	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
1	1490563	1	56	13	9	1	1	2	14	1	0	13	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
0	1491391	1	39	13	16	0	1	1	10	 	 	13	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0	1492642	2	64	9	4	0	3	2	9	0	0	9	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
0	1493501	1	50	16	29	0	1	1	10	 	 	16	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0	1494381	1	38	15	15	0	1	1	11	 	 	15	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1
1	1495643	2	64	4	14	0	2	2	12	1	0	4	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0	1496621	2	62	11	46	0	3	1	9	 	 	11	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0	1497641	1	64	8	37	0	1	1	9	 	 	8	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
0	1498471	1	47	17	27	0	3	1	9	 	 	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
0	1500551	1	55	12	7	0	3	1	12	 	 	12	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
0	1505246	2	24	3	10	0	1	1	9	1	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0	1507475	1	47	11	0	0	1	2	10	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
0	1509726	1	72	9	35	1	2	1	7	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0	1511571	2	57	13	39	0	3	1	9	 	 	13	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
0	1512761	2	76	13	59	0	3	1	9	 	 	13	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0	1513511	2	51	13	30	0	1	2	12	 	 	13	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0	1514561	1	56	15	34	0	1	1	10	 	 	15	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0	1515601	1	60	14	38	0	1	1	13	 	 	14	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
0	1516441	2	44	13	13	0	3	1	6	 	 	13	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0	1518501	2	50	17	15	1	2	1	13	-1	-1	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
1	1519266	1	26	15	0	0	1	2	10	0	0	15	0	0	0	0	0	1	0	0	1	0	1	0	1	0	0	0	0
0	1520271	2	27	3	11	0	3	1	11	 	 	3	1	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0
0	1521461	2	46	14	29	0	1	1	12	 	 	14	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1
0	1522341	1	34	10	9	0	1	1	9	 	 	10	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
0	1523526	1	52	18	12	1	1	1	9	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0	1524351	1	35	12	10	0	1	1	12	 	 	12	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0
0	1525665	1	66	15	10	1	1	2	13	0	0	15	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0	1527295	2	29	11	1	0	1	1	13	0	0	11	1	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0
1	1529205	1	20	11	2	0	2	2	9	0	0	11	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0
0	1530311	1	31	12	10	0	1	1	10	 	 	12	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1
0	1531821	1	82	12	41	0	1	1	14	 	 	12	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0	1532631	1	63	9	29	0	1	1	8	 	 	9	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
0	1534361	1	36	8	3	0	1	1	9	 	 	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
0	1536831	1	83	11	63	0	2	1	10	 	 	11	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0	1537541	1	54	19	13	0	3	1	10	 	 	19	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0	1538731	1	73	12	54	0	1	1	12	 	 	12	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0
1	1540693	1	69	2	2	0	3	2	10	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
0	1541384	1	38	12	0	0	3	2	12	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
0	1544581	1	58	14	7	0	1	1	13	 	 	14	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0	1546505	2	50	17	8	1	2	1	10	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0	1547271	2	27	11	6	0	3	1	9	 	 	11	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
0	1549701	1	70	4	25	0	1	1	5	 	 	4	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
0	1550851	1	85	14	64	0	2	1	10	 	 	14	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1
1	1551231	1	23	10	0	0	1	1	8	 	 	10	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
1	1552386	2	38	15	1	0	2	1	12	0	0	15	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
1	1553205	2	20	13	0	0	1	2	10	0	0	13	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
0	1554466	2	46	16	15	1	3	1	13	1	0	16	1	0	0	1	0	0	1	0	0	0	0	1	0	0	0	1	1
0	1555195	1	19	16	1	0	1	2	9	0	0	16	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0
0	1558251	2	25	14	6	0	3	1	12	 	 	14	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1
0	1559571	1	57	11	10	0	1	1	9	 	 	11	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1
0	1560702	1	70	12	49	0	1	1	10	 	 	12	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0	1565636	1	63	11	25	0	1	1	9	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
0	1567444	2	44	1	8	1	2	1	8	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
0	1568251	1	25	15	4	0	2	1	12	 	 	15	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0	1569351	1	35	12	15	0	1	1	9	 	 	12	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
0	1570286	1	28	11	8	0	1	1	10	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
1	1571463	1	46	12	1	0	1	2	9	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0	1573641	2	64	11	41	0	3	1	8	 	 	11	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0	1574481	1	48	15	11	0	1	1	9	 	 	15	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
0	1575691	2	69	6	54	0	3	1	7	 	 	6	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
0	1577546	1	54	16	4	1	1	1	12	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0	1579693	1	69	7	25	0	1	2	12	0	0	7	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1
0	1580691	1	69	13	19	0	2	1	9	 	 	13	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	1	1
0	1582653	2	65	13	0	0	3	2	11	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0	1584491	2	49	18	21	0	1	1	14	 	 	18	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0
0	1586641	1	64	10	15	0	1	1	9	 	 	10	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0	1587316	2	31	13	5	0	3	1	13	0	0	13	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0
0	1588416	1	41	7	4	0	1	1	9	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
0	1590491	1	49	19	5	0	3	1	9	 	 	19	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
0	1591601	2	60	11	15	0	2	1	9	 	 	11	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0	1592631	2	63	14	20	0	3	1	9	 	 	14	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
0	1593301	1	30	13	3	0	1	1	9	 	 	13	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
0	1595371	2	37	8	9	0	3	1	10	 	 	8	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
0	1597546	2	54	13	32	1	3	1	12	0	0	13	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
0	1599291	1	29	14	4	0	1	1	10	 	 	14	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
0	1600711	2	71	14	51	0	1	1	11	 	 	14	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
0	1601511	2	51	13	32	0	1	1	9	 	 	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
1	1602401	1	40	14	17	0	3	1	12	 	 	14	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0
0	1603265	2	26	16	3	0	3	1	12	 	 	16	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
0	1605481	2	48	12	12	0	1	1	9	 	 	12	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
0	1606456	2	45	15	9	1	1	1	12	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0	1608266	2	26	7	7	0	3	1	5	1	0	7	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
0	1610771	1	77	9	54	0	1	1	3	 	 	9	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
1	1611503	2	50	16	8	0	1	2	12	0	0	16	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0	1612235	1	23	19	2	0	1	2	10	0	0	19	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0
0	1613271	1	27	13	6	0	1	1	12	 	 	13	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0
1	1615431	2	43	13	0	0	3	2	9	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
1	1617575	2	57	10	1	1	3	2	12	0	0	10	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0	1619401	1	40	13	12	0	1	1	12	 	 	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
0	1620371	1	37	17	8	0	1	1	12	 	 	17	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
0	1621812	2	81	10	61	0	-1	2	13	 	 	10	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
0	1622621	2	62	6	41	0	1	1	10	 	 	6	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1
0	1623351	1	35	12	14	0	2	1	10	 	 	12	1	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
0	1624601	2	60	11	32	0	3	1	12	 	 	11	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
0	1625871	1	87	11	61	0	1	1	8	 	 	11	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1
0	1627291	2	29	15	6	0	3	1	12	 	 	15	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0	1628461	2	46	12	22	0	3	1	10	 	 	12	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0
0	1629821	2	82	12	51	0	3	1	12	 	 	12	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0
0	1630551	2	55	11	16	0	3	1	8	 	 	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
1	1631443	2	44	15	2	0	1	2	10	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
0	1632802	2	80	4	64	0	1	2	10	 	 	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
0	1635436	2	43	16	4	1	1	1	12	1	0	16	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
1	1637395	2	39	4	7	0	3	2	10	0	0	4	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	1	1
0	1639691	2	69	11	48	0	3	1	12	 	 	11	 	 	 	 	 	 	 	0	0	0	0	0	0	0	0	1	1
0	1641281	2	28	12	7	0	3	1	12	 	 	12	1	0	0	1	1	0	0	0	1	1	0	0	0	0	1	0	0
0	1642351	2	35	10	10	0	3	1	8	 	 	10	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
0	1643761	1	76	13	55	0	3	1	12	 	 	13	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0
0	1644245	1	24	16	8	0	1	1	9	 	 	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
0	1645323	2	32	5	3	1	1	2	10	0	0	5	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1
0	1647511	2	51	13	23	0	1	1	9	 	 	13	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1
0	1648276	2	27	8	3	0	1	1	10	1	0	8	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
0	1652451	2	45	8	15	0	3	1	9	 	 	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
1	1653653	1	65	12	5	1	1	1	13	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
0	1654671	2	67	10	27	0	1	2	9	 	 	10	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0
1	1655555	1	55	13	2	0	1	2	12	0	0	13	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
1	1657335	1	33	13	0	0	1	2	9	0	0	13	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0	1664275	2	27	12	1	0	1	1	10	0	0	12	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	1
0	1665713	1	71	7	12	0	3	1	9	0	0	7	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0	1667291	2	29	10	11	0	2	1	12	 	 	10	1	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0
0	1668241	2	24	11	8	0	3	1	11	 	 	11	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0	1669566	1	56	17	24	1	1	1	13	1	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0	1671291	1	29	19	9	0	1	1	12	 	 	19	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0	1672325	2	32	16	16	0	3	2	10	0	0	16	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0
1	1673321	1	32	10	4	0	1	1	11	 	 	10	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
0	1674621	2	62	16	 	0	3	1	7	 	 	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
0	1675641	1	64	19	28	0	3	1	13	 	 	19	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1
0	1676566	2	56	12	14	1	3	1	14	1	0	12	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0	1677766	1	76	17	32	1	1	1	14	1	0	17	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
0	1678601	2	60	10	43	0	3	1	7	 	 	10	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1
0	1681661	1	66	15	30	0	3	1	8	 	 	15	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
0	1683821	1	82	9	44	0	1	1	12	 	 	9	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
0	1685385	1	38	11	5	0	3	2	9	0	0	11	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
0	1686502	2	50	13	26	0	3	1	12	 	 	13	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
0	1687301	2	30	12	9	0	3	1	7	 	 	12	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
1	1689375	2	37	8	1	1	1	1	10	0	0	8	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
0	1691641	1	64	11	20	0	1	1	9	 	 	11	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
0	1692566	1	56	16	9	1	1	1	12	1	0	16	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0	1693481	2	48	16	28	0	3	1	12	 	 	16	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0
1	1697445	1	44	7	2	0	-1	2	10	0	0	7	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0	1698641	1	64	15	46	0	1	1	12	 	 	15	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0
0	1699641	1	64	17	49	0	1	1	12	 	 	17	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0
0	1700416	1	41	7	1	0	1	2	11	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0	1703712	2	71	9	2	0	3	2	9	0	0	9	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
1	1704403	1	40	3	1	0	3	2	10	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
0	1706351	1	35	14	17	0	1	1	13	 	 	14	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0
0	1707621	1	62	17	40	0	1	1	6	 	 	17	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0	1708231	2	23	15	5	0	3	1	11	 	 	15	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
0	1709246	2	24	7	3	0	3	1	10	 	 	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
0	1711502	2	50	9	7	0	3	1	9	0	0	9	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0	1714741	2	74	13	54	0	3	1	10	 	 	13	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
0	1715481	2	48	14	33	0	3	1	9	 	 	14	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
0	1718291	1	29	8	6	0	3	1	14	 	 	8	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
0	1719406	1	40	16	4	1	1	1	12	1	0	16	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0	1720621	1	62	11	43	0	2	1	10	 	 	11	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
1	1721381	2	38	12	13	0	3	1	9	 	 	12	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1
0	1728311	1	31	13	15	0	2	1	9	 	 	13	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0
0	1730361	1	36	13	20	0	2	1	9	 	 	13	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0
0	1735441	1	44	19	14	0	1	1	12	 	 	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
0	1736721	2	72	18	16	1	3	1	10	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
1	1738463	2	46	6	0	0	3	2	10	0	0	6	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0	1739511	1	51	13	26	0	1	1	9	 	 	13	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	1
0	1740291	2	29	13	6	0	1	1	10	 	 	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
0	1742351	1	35	12	16	0	3	1	9	 	 	12	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
0	1743521	2	52	12	26	0	1	1	9	 	 	12	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
0	1745446	1	44	18	14	1	1	1	13	1	0	18	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0	1747381	2	38	19	19	0	3	1	13	 	 	19	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1
0	1748271	2	27	14	10	0	3	1	12	 	 	14	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0
0	1749592	1	59	16	5	0	1	2	13	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
0	1750331	1	33	19	6	0	1	1	13	 	 	19	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0	1751291	2	29	6	8	0	3	1	13	 	 	6	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
0	1752521	1	52	16	6	0	1	1	9	 	 	16	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0	1753471	1	47	16	22	0	1	1	12	 	 	16	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0
0	1755306	2	30	2	8	0	3	1	6	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
0	1756633	2	63	12	38	0	3	1	8	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0	1757781	1	78	12	26	0	3	1	12	 	 	12	0	1	0	0	0	0	0	1	0	0	0	0	1	1	1	0	0
0	1759791	1	79	10	55	0	1	1	5	 	 	10	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1
1	1760353	1	35	12	0	0	1	2	12	0	0	12	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0	1762615	1	61	7	6	0	3	2	12	0	0	7	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
0	1763881	1	88	14	69	0	1	1	10	 	 	14	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
0	1764471	2	47	15	8	0	1	1	12	 	 	15	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0	1765521	1	52	12	28	0	2	1	9	 	 	12	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0	1767591	2	59	19	39	0	3	1	12	 	 	19	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	1
0	1768436	2	43	12	11	0	3	2	10	1	0	12	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0	1771195	2	19	14	1	0	3	1	9	0	0	14	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0	1772413	1	41	10	3	0	2	1	9	1	0	10	 	 	 	 	 	 	 	0	0	0	0	0	0	0	0	1	1
0	1774541	2	54	15	35	0	3	1	9	 	 	15	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
0	1777513	2	51	14	8	0	2	2	11	0	0	14	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
0	1778236	1	23	2	5	0	1	1	5	0	0	2	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1
0	1779551	1	55	18	14	0	3	1	14	 	 	18	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0	1781261	1	26	12	6	0	1	1	11	 	 	12	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
0	1784331	1	33	19	6	0	1	1	13	 	 	19	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0	1785761	2	76	8	50	0	3	1	13	 	 	8	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0
0	1786301	1	30	11	9	0	1	1	12	 	 	11	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0	1787296	2	29	13	4	0	2	1	13	0	0	13	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0	1788316	2	31	12	9	1	3	1	11	0	0	12	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0
0	1790623	1	62	4	12	0	3	2	12	0	0	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
1	1792311	2	31	12	16	0	3	2	9	 	 	12	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
0	1793381	2	38	11	20	0	3	1	9	 	 	11	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
0	1794351	2	35	17	17	0	2	1	12	 	 	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0	1795381	1	38	16	15	0	1	1	10	 	 	16	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
0	1796621	2	62	16	 	0	3	1	10	 	 	16	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
0	1797541	2	54	14	37	0	3	1	9	 	 	14	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0
0	1798281	2	28	12	6	0	3	1	12	 	 	12	 	 	 	 	 	 	 	0	0	0	0	0	0	0	1	1	0
0	1799441	1	44	18	17	0	1	1	11	 	 	18	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
0	1800341	1	34	11	6	0	1	1	9	 	 	11	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
1	1802445	2	44	16	1	1	1	2	13	0	0	16	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0	1803416	1	41	19	18	1	1	1	13	1	0	19	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0
0	1804235	2	23	15	2	0	3	1	11	0	0	15	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0
0	1807331	1	33	11	4	0	3	1	9	0	1	11	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0
0	1809246	2	24	3	6	0	1	2	10	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
0	1810601	2	60	11	41	0	1	1	10	 	 	11	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
0	1812681	2	68	9	49	0	3	1	7	 	 	9	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0	1814401	1	40	13	11	0	3	1	12	 	 	13	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0	1815601	2	60	10	43	0	3	1	7	 	 	10	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0
0	1817446	1	44	7	19	0	3	1	9	1	0	7	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0	1818371	1	37	12	16	0	1	1	9	 	 	12	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
